Year,Month,Site,Type,Easting,Northing,PM25,PM25_modelled,Hurs,Psl,Rainfall,SfcWind,Sun,Tas,NDVI,UR,PopDen,nearest_road_distance
2017,12,Falkirk Haggs,Roadside,278977,679271,NA,6.655914,88.56674829,1008.626084,120.3915152,3.76314093,47.231396,3.054000054,0.53628504,Other Urban Areas,0.001150117,6.344912512
2017,12,Falkirk West Bridge Street,Roadside,288457,680064,5,6.313064,87.69700129,1008.510446,81.1714118,4.001228154,46.47841959,3.744754635,0.35008912,Other Urban Areas,0.00231054,7.354256285
2017,12,Fife Cupar,Roadside,337369.34,714578.52,6.712903226,5.979797,86.69687162,1007.550154,41.02982942,3.341029997,57.72513027,3.419747172,0.50768424,Rural Areas,0.003013702,6.010415946
2017,12,Fife Dunfermline,Roadside,309924.49,687724.72,6.14516129,6.38632,86.49353865,1008.185814,72.60873953,5.551872461,53.92789015,3.510631941,0.43988596,Rural Areas,0.002762206,11.15464231
2017,12,Fife Kirkcaldy,Roadside,329143.57,692986.35,4.464516129,5.679997,85.5400049,1007.97768,46.93757575,5.815018373,60.99856407,4.07915689,0.4592498,Rural Areas,0.002050892,11.68128734
2017,12,Fife Rosyth,Roadside,311770.51,683501.59,5.590322581,6.854523,86.15257629,1008.194894,56.87324931,5.349921134,56.18155879,4.045186847,0.49609932,Rural Areas,0.003697945,10.58146139
2017,12,Glasgow Anderston,Rest,257940.81,665497.95,NA,7.552909,88.23423379,1008.872931,82.16043052,3.510497534,53.11191841,5.055458796,0.18221234,Rural Areas,0.007222251,46.64159378
2017,12,Glasgow Broomhill,Roadside,255030.58,667194.37,NA,6.462173,88.42642404,1008.832163,88.27782292,3.655954235,54.25837007,4.478166379,0.40617348,Rural Areas,0.007732988,11.13139765
2017,12,Glasgow Byres Road,Roadside,256526.91,666936.95,7.87,6.432409,88.36811687,1008.853732,86.72475379,3.561028052,53.79423881,4.780427229,0.24340684,Rural Areas,0.008401932,9.448460622
2017,12,Glasgow Dumbarton Road,Roadside,255030,666608,5.122222222,6.665452,88.41394169,1008.847896,90.51138525,3.474889185,53.94717395,4.607231905,0.23720016,Large Urban Areas,0.010551443,9.621623143
2017,12,Glasgow High Street,Roadside,260014.1,665348.9,8.870967742,7.440187,88.12288688,1008.881612,87.50294733,3.585002452,52.03808884,4.685573699,0.28992412,Large Urban Areas,0.005168476,13.7337869
2017,12,Glasgow Kerbside,Kerbside,258713.92,665194.51,NA,7.329385,88.18776819,1008.876097,78.68965502,3.636397723,52.8315646,5.014158937,0.18182456,Rural Areas,0.003988892,286.6771733
2017,12,Glasgow Nithsdale Road,Roadside,257886.88,662669.31,NA,6.283516,88.26986038,1008.917352,87.5132071,3.356097525,52.43638337,4.392819089,0.35559596,Rural Areas,0.007009056,9.431613068
2017,12,Glasgow Townhead,Rest,259692.6,665899.13,9.667741935,6.646943,88.16840985,1008.87901,85.2298607,3.549976458,52.49235917,4.945118096,0.28992412,Rural Areas,0.008317007,286.2007658
2017,12,Glasgow Waulkmillglen Reservoir,Rest,252455.25,658157.36,NA,5.515495,89.13956276,1008.96598,109.3552389,3.319855972,53.248477,3.914844215,0.60360512,Rural Areas,0.000653588,703.3625679
2017,12,Grangemouth,Industrial,293829.88,681020.65,6.208,6.605854,87.13403081,1008.43178,67.58914902,4.332270818,47.71211731,4.119958889,0.34891788,Rural Areas,0.002770024,276.6920559
2017,12,Inverclyde Greenock A8,Roadside,229331.5,675714.7,4.219354839,5.325555,85.33181102,1008.955136,143.7234198,5.349113456,43.63327004,4.862567347,0.27346062,Other Urban Areas,0.003118432,2.984158052
2017,12,Inverness,Roadside,265708.85,845668.85,NA,4.642344,86.67109584,1006.777413,58.19607722,3.369373481,17.4042899,4.333111283,0.31007608,Rural Areas,0.003356611,9.161786596
2017,12,N Lanarkshire Chapelhall,Roadside,278168.64,663115.23,4.926923077,6.472962,88.81338619,1008.891948,88.82152028,3.780731027,49.07662742,3.329289144,0.58556924,Rural Areas,0.000471773,3.193975307
2017,12,N Lanarkshire Coatbridge Whifflet,Rest,273674.95,663927.14,NA,6.945004,88.41080223,1008.917182,90.38522675,3.338727881,49.77806379,3.484177293,0.30787056,Rural Areas,0.004146405,16.13114014
2017,12,N Lanarkshire Croy,Roadside,272770.4,675740.3,NA,5.854681,88.69349301,1008.714552,124.3403703,3.603138091,47.83221786,3.246250699,0.54118988,Other Urban Areas,0.001121344,9.039749229
2017,12,N Lanarkshire Kirkshaws,Roadside,272522.8,663029.8,NA,6.91957,88.46253208,1008.918966,83.52147537,3.213392104,49.98924368,3.537694726,0.39319712,Other Urban Areas,0.005200842,32.05366888
2017,12,N Lanarkshire Motherwell,Roadside,275540.87,656789.09,NA,6.8357,88.86379187,1009.041717,95.28987677,2.894060775,48.44081795,3.400159785,0.4091224,Rural Areas,0.002816091,81.53773543
2017,12,N Lanarkshire Motherwell Adele St,Roadside,275642.3,656147.7,NA,6.8357,88.86379187,1009.041717,95.28987677,2.894060775,48.44081795,3.400159785,0.392456,Large Urban Areas,0.002816091,7.076146906
2017,12,N Lanarkshire Motherwell Civic Centre,Rest,275813.6,656235.48,NA,6.8357,88.86379187,1009.041717,95.28987677,2.894060775,48.44081795,3.400159785,0.392456,Rural Areas,0.002816091,34.31780023
2017,12,N Lanarkshire Shawhead Coatbridge,Roadside,273411,662997,NA,7.672713,88.41746053,1008.935982,87.57031212,3.071032497,49.25933769,3.615755548,0.39753852,Other Urban Areas,0.000753058,19.7483369
2017,12,North Ayrshire Irvine High St,Kerbside,232142,638892,7.241935484,5.800082,86.47270532,1009.27696,82.0026478,4.96495331,48.79637627,5.113773997,0.42366356,Other Urban Areas,0.002975473,142.8479924
2017,12,Paisley St James Street,Roadside,248174.75,664319.96,NA,6.162507,88.89298378,1008.86466,105.6429447,3.65184401,53.28430911,4.519451305,0.3442488,Rural Areas,0.002613825,7.873088614
2017,12,Perth Atholl Street,Roadside,311577.28,723931.02,7.920689655,5.780822,87.34149511,1007.815476,32.74071145,2.924367142,43.86747459,3.617886299,0.58493936,Rural Areas,0.005293397,7.541035454
2017,12,Perth Crieff,Roadside,286363,721614,5.837931034,5.425935,88.4867567,1008.113087,47.96523067,4.367315012,32.5367366,3.194069583,0.49699796,Rural Areas,0.002977793,8.087489738
2017,12,Perth High Street,Roadside,311680.93,723624.9,7.256666667,5.780822,87.34149511,1007.815476,32.74071145,2.924367142,43.86747459,3.617886299,0.42547024,Rural Areas,0.005293397,319.1852353
2017,12,Perth Muirton,Rest,310659.25,725658.62,NA,5.868732,87.31724233,1007.800797,35.953153,2.542836508,44.10231012,3.824690838,0.56803156,Rural Areas,0.002980778,438.0899472
2017,12,Renfrew Johnston,Roadside,242983.8,663178.1,6.222580645,5.733485,89.45751886,1008.888967,127.456177,3.252813067,57.88577512,4.088858368,0.53107464,Rural Areas,0.001728481,10.57148928
2017,12,South Ayrshire Ayr Harbour,Roadside,233617.25,622746.05,7.211538462,5.190512,85.95807756,1009.436364,90.2255414,5.208348946,48.65307417,5.219787692,0.30954722,Rural Areas,0.003345996,314.4604262
2017,12,South Ayrshire Ayr High St,Roadside,233720.43,622114.8,NA,5.190512,85.95807756,1009.436364,90.2255414,5.208348946,48.65307417,5.219787692,0.30954722,Rural Areas,0.003345996,20.8577063
2017,12,South Lanarkshire Blantyre,Roadside,268916,657605,NA,6.681492,88.80482884,1009.029552,86.8846784,2.881837369,49.76757383,3.708154035,0.424955,Other Urban Areas,0.004454434,11.11249079
2017,12,South Lanarkshire Cambuslang,Kerbside,264319,660519,6.864516129,6.532939,88.60884007,1008.972648,84.91384681,2.915181851,50.24180682,4.157364515,0.35492576,Large Urban Areas,0.003233043,7.878133166
2017,12,South Lanarkshire East Kilbride,Roadside,264384.55,655669.44,4.5,6.622347,88.81919743,1009.053744,109.1883465,4.075792242,50.85292136,3.581572016,0.48542124,Rural Areas,0.003973742,4.914430819
2017,12,South Lanarkshire Hamilton,Roadside,272298,655289,5.393548387,6.759748,88.95539029,1009.062497,85.50413991,2.344932773,49.57433331,3.580163339,0.49354896,Other Urban Areas,0.00234688,6.74367849
2017,12,South Lanarkshire Lanark,Kerbside,288427.04,643700.54,5.265,5.813887,90.93935759,1009.194859,87.22725608,5.327341864,45.09290348,2.55307981,0.51333872,Rural Areas,0.002406169,3.606069758
2017,12,South Lanarkshire Raith Interchange 2,Roadside,271063.1,658087,NA,7.663196,88.55363078,1009.009907,76.93374071,2.343007398,48.75102003,3.812471604,0.50354768,Rural Areas,0.000329703,35.00838955
2017,12,South Lanarkshire Rutherglen,Roadside,261113.75,661690.5,7.219354839,6.812644,88.34690325,1008.948092,85.56449771,3.152454398,51.32773107,4.328803445,0.34343068,Rural Areas,0.004255575,10.42225267
2017,12,South Lanarkshire Uddingston,Roadside,269657,660305.7,6.608333333,6.548027,88.62628657,1008.974847,78.43957205,2.713051097,49.22315765,3.82142531,0.48552684,Other Urban Areas,0.003043487,7.476428806
2017,12,Stirling Craig's Roundabout,Roadside,279955,693012,NA,5.842842,88.02096278,1008.417082,72.31067794,3.949317895,40.49124714,4.330817319,0.34334416,Other Urban Areas,0.003768081,23.09566273
2017,12,West Dunbartonshire Clydebank,Roadside,249721.28,672046.49,5.416129032,6.085173,89.28546361,1008.748659,104.4608162,4.081692545,58.8614998,3.826604638,0.54269164,Rural Areas,0.003248761,29.32199251
2017,12,West Lothian Broxburn,Roadside,308314.04,672230.25,7.748387097,6.722184,86.90770342,1008.328546,61.3634209,4.498147505,54.68251642,3.530687402,0.358838,Rural Areas,0.002226321,7.21704839
2017,12,West Lothian Linlithgow High Street 2,Roadside,300419.7,677120.9,5.722580645,6.361969,87.32664449,1008.37807,69.65960266,4.898682987,53.63690841,3.820441558,0.47739604,Other Urban Areas,0.001445779,6.003113457
2017,12,West Lothian Newton,Roadside,309258,677728.99,NA,6.516743,86.79861654,1008.264843,63.66254771,5.56673538,57.54753944,3.542189569,0.43831728,Rural Areas,5.22E-05,5.755533574
2018,1,Aberdeen Errol Place,Rest,394395.8,807391.98,6.348387097,6.05137,80.89319149,1002.782254,40.73061605,5.824704815,76.72871157,3.853505227,0.31223736,Large Urban Areas,0.006650424,76.62294631
2018,1,Aberdeen King Street,Roadside,394333,808770,6.964516129,5.907514,81.04578882,1002.76939,39.49845785,5.693520983,77.17517134,3.887207444,0.58399876,Large Urban Areas,0.003713146,9.599338545
2018,1,Aberdeen Market Street 2,Roadside,394551.62,805673.18,7.135483871,6.69893,81.14319846,1002.807805,38.61584968,5.809525054,77.22780766,3.860779942,0.15713531,Large Urban Areas,0.003500361,7.363513475
2018,1,Aberdeen Union Street Roadside,Roadside,393655.92,805967.6,7.906451613,6.32155,81.07283923,1002.810637,39.45156116,5.691024312,76.29078778,3.696919619,0.23494432,Large Urban Areas,0.007964762,13.61053035
2018,1,Aberdeen Wellington Road,Roadside,394410.99,804813.2,7.551612903,6.330465,81.35830227,1002.818653,39.31396716,6.15531856,77.22394187,3.737529385,0.4163306,Large Urban Areas,0.003916175,9.754705711
2018,1,Alloa A907,Roadside,288689,693068,7.103225806,6.221901,89.59197839,1004.081088,135.0811156,4.282551863,42.47808869,3.142796261,0.44584392,Other Urban Areas,0.003678619,2.820852372
2018,1,Auchencorth Moss,Rest,322165.87,656128.11,2.84,4.841719,88.45690124,1004.344397,104.9251953,4.884647321,52.66393056,2.339054802,0.4342292,Rural Areas,1.30E-05,1330.025786
2018,1,Dundee Broughty Ferry Road,Industrial,341970.73,730976.51,NA,5.54052,87.2167541,1003.568375,59.29028722,3.840586468,58.49266349,3.561899157,0.42841484,Rural Areas,0.003593317,11.47388376
2018,1,Dundee Lochee Road,Kerbside,338859.24,730774.79,NA,5.789229,87.36403563,1003.574223,72.0455798,4.267905608,56.20912524,3.029030969,0.4473958,Rural Areas,0.00695846,3.659449659
2018,1,Dundee Mains Loan,Rest,340970.55,731892.31,5.303225806,5.931659,87.24132796,1003.562141,66.82379956,4.355352269,57.36343176,3.187194308,0.49070416,Rural Areas,0.006820063,215.8970495
2018,1,Dundee Meadowside,Roadside,340243.04,730658.37,NA,6.042241,87.23848797,1003.569899,62.05367604,3.839734453,57.66646906,3.481390382,0.41531208,Rural Areas,0.00539174,5.225675715
2018,1,Dundee Seagate,Kerbside,340486.33,730446.2,NA,6.042241,87.23848797,1003.569899,62.05367604,3.839734453,57.66646906,3.481390382,0.2085706,Rural Areas,0.00539174,6.829277012
2018,1,Dundee Whitehall Street,Roadside,340277.72,730154.91,NA,6.042241,87.23848797,1003.569899,62.05367604,3.839734453,57.66646906,3.481390382,0.2085706,Rural Areas,0.00539174,72.37791012
2018,1,E Ayrshire Kilmarnock St Marnock St,Roadside,242742,637705,6.951612903,6.016457,86.83617405,1004.432188,169.1468781,4.280077584,42.16179531,4.25636123,0.33733556,Other Urban Areas,0.00274376,8.746726285
2018,1,East Dunbartonshire Bearsden,Roadside,254271.48,672072.75,NA,5.999419,89.51197113,1004.321345,151.5958547,4.339591247,40.77749893,3.237615449,0.47229448,Rural Areas,0.002986062,9.571084396
2018,1,East Dunbartonshire Bishopbriggs,Roadside,260995.7,670132.48,NA,6.298925,89.28345405,1004.413837,138.05857,4.335521517,39.03172371,3.093412679,0.4398064,Rural Areas,0.002757866,9.929695603
2018,1,East Dunbartonshire Kirkintilloch,Roadside,265683.75,673520.86,7.006451613,6.097258,89.68419834,1004.367194,129.5331448,4.160976351,40.48833136,2.981549232,0.4650528,Rural Areas,0.003027,9.422364395
2018,1,East Dunbartonshire Milngavie,Roadside,255325.27,674115.52,NA,5.704137,90.03127811,1004.300039,167.7774509,3.937255362,42.22007991,3.252938541,0.44672568,Rural Areas,0.002777598,9.562910204
2018,1,Edinburgh Currie,Rest,317575.4,667874.3,NA,6.11125,87.2111086,1004.103856,93.75851407,4.859960483,58.66123974,2.967487702,0.4623006,Large Urban Areas,0.002528505,367.6985473
2018,1,Edinburgh Glasgow Road,Roadside,313101,672651,NA,6.644044,86.69066822,1004.031792,85.05406259,4.326971767,61.58501971,3.473409945,0.46034304,Rural Areas,0.000110983,7.179777766
2018,1,Edinburgh Nicolson Street,Roadside,326150,673046,NA,6.748086,85.50966567,1004.085237,69.58955263,5.935340423,62.78419588,4.111435586,0.51101108,Large Urban Areas,0.008209197,7.022324952
2018,1,Edinburgh Queensferry Road,Roadside,318734.92,674931.5,NA,6.891473,85.88808161,1004.029759,73.0457222,5.394716508,62.07095008,3.770555803,0.61214628,Rural Areas,0.003787062,8.259895052
2018,1,Edinburgh Salamander St,Roadside,327613.24,676342.55,NA,6.779707,86.14862736,1004.061871,61.54801636,6.487192308,65.94675624,4.301060948,0.37420956,Rural Areas,0.005732097,7.082331756
2018,1,Edinburgh St John's Road,Kerbside,320079.88,672902.79,7.251612903,6.841449,85.55599974,1004.058407,69.89121664,5.038574673,60.77747233,3.842201481,0.44328532,Rural Areas,0.004350528,14.36624253
2018,1,Edinburgh St Leonards,Rest,326264.3,673136.49,5.985,6.748086,85.50966567,1004.085237,69.58955263,5.935340423,62.78419588,4.111435586,0.51101108,Rural Areas,0.008209197,44.11561169
2018,1,Edinburgh Tower Street,Roadside,327459.8,676530.8,NA,6.779707,86.14862736,1004.061871,61.54801636,6.487192308,65.94675624,4.301060948,0.37420956,Rural Areas,0.005732097,90.90101946
2018,1,Falkirk Banknock,Roadside,277247,679027,6.629032258,5.533278,89.47306266,1004.218063,173.6518922,4.434964077,47.08498076,2.468288475,0.54855324,Rural Areas,0.00016908,6.806042503
2018,1,Falkirk Grangemouth MC,Rest,292818.05,682006.92,NA,6.005365,88.07995784,1004.075976,110.812829,4.521535467,52.39163431,3.729750935,0.24896526,Rural Areas,0.000482776,43.16050621
2018,1,Falkirk Haggs,Roadside,278977,679271,NA,6.40279,89.41602898,1004.212452,174.2759175,4.29305937,47.65736137,2.573203036,0.56726844,Other Urban Areas,0.001150115,6.344912512
2018,1,Falkirk West Bridge Street,Roadside,288457,680064,8.352,6.171375,88.52309568,1004.130457,130.3902559,4.354636361,51.37497637,3.388907193,0.46237868,Other Urban Areas,0.002301738,7.354256285
2018,1,Fife Cupar,Roadside,337369.34,714578.52,7.709677419,5.884393,89.00698088,1003.75849,84.93078292,3.308340379,57.35574866,2.969263757,0.5551466,Rural Areas,0.002990196,6.010415946
2018,1,Fife Dunfermline,Roadside,309924.49,687724.72,7.1,6.272998,87.61253049,1003.955603,104.5350941,5.891755776,56.74364239,3.066651866,0.56807124,Rural Areas,0.002809363,11.15464231
2018,1,Fife Kirkcaldy,Roadside,329143.57,692986.35,6.264516129,5.364903,87.97174208,1003.977703,78.63237325,5.988522629,60.73518776,3.771984381,0.24871636,Rural Areas,0.002040844,11.68128734
2018,1,Fife Rosyth,Roadside,311770.51,683501.59,6.503225806,6.514462,86.96883116,1003.952196,76.60718728,5.648777178,60.77357982,3.643787293,0.52820252,Rural Areas,0.003654564,10.58146139
2018,1,Glasgow Anderston,Rest,257940.81,665497.95,NA,7.446944,87.82426425,1004.467971,136.8218794,3.857598223,38.53959169,4.38417185,0.2738029,Rural Areas,0.007400737,46.64159378
2018,1,Glasgow Broomhill,Roadside,255030.58,667194.37,NA,6.37086,88.06577496,1004.413686,132.1639815,4.013968751,38.12866966,3.857555613,0.51832356,Rural Areas,0.007795586,11.13139765
2018,1,Glasgow Byres Road,Roadside,256526.91,666936.95,8.574193548,6.345152,88.00271914,1004.443705,135.4951802,3.912912139,38.43767019,4.126481497,0.38112828,Rural Areas,0.008694342,9.448460622
2018,1,Glasgow Dumbarton Road,Roadside,255030,666608,7.464516129,6.556093,88.02618308,1004.427953,138.2278061,3.817260702,38.39799267,3.99332839,0.4357618,Large Urban Areas,0.010911706,9.621623143
2018,1,Glasgow High Street,Roadside,260014.1,665348.9,8.278571429,7.417994,87.74798454,1004.489584,153.5959887,3.980392647,38.62917641,4.055601835,0.46848796,Large Urban Areas,0.005199869,13.7337869
2018,1,Glasgow Kerbside,Kerbside,258713.92,665194.51,NA,7.457084,87.78696764,1004.47728,136.1911065,3.995999705,38.50618884,4.341269856,0.16526009,Rural Areas,0.004137375,286.6771733
2018,1,Glasgow Nithsdale Road,Roadside,257886.88,662669.31,NA,6.230327,87.85657546,1004.495366,143.7970274,3.669091189,39.16008229,3.724395996,0.4655582,Rural Areas,0.007072071,9.431613068
2018,1,Glasgow Townhead,Rest,259692.6,665899.13,10.09642857,6.577505,87.78533081,1004.484514,148.4328172,3.926157837,38.63972834,4.28600778,0.46848796,Rural Areas,0.008624548,286.2007658
2018,1,Glasgow Waulkmillglen Reservoir,Rest,252455.25,658157.36,6.1,5.449667,89.15067036,1004.468221,193.3312066,3.651524341,40.88628996,3.341771906,0.55797312,Rural Areas,0.000700772,703.3625679
2018,1,Grangemouth,Industrial,293829.88,681020.65,8.19047619,6.381993,88.02676735,1004.07164,111.0098092,4.606537525,53.21191027,3.745940983,0.3182714,Rural Areas,0.002699209,276.6920559
2018,1,Inverclyde Greenock A8,Roadside,229331.5,675714.7,6.151612903,5.291249,86.4203613,1003.877329,211.890708,5.586480201,35.93357105,3.957297861,0.3707006,Other Urban Areas,0.0031005,2.984158052
2018,1,Inverness,Roadside,265708.85,845668.85,NA,4.569937,83.96165106,1002.124671,65.71525405,3.558299463,53.98493751,3.122464403,0.43937936,Rural Areas,0.003324431,9.161786596
2018,1,N Lanarkshire Chapelhall,Roadside,278168.64,663115.23,5.732258065,6.208193,88.92973553,1004.395541,129.585618,4.733659524,43.40746951,2.843208801,0.33296202,Rural Areas,0.000476737,3.193975307
2018,1,N Lanarkshire Coatbridge Whifflet,Rest,273674.95,663927.14,NA,6.854208,88.27768963,1004.439316,121.5848661,4.195885379,41.56080861,2.998895551,0.41405032,Rural Areas,0.004125908,16.13114014
2018,1,N Lanarkshire Croy,Roadside,272770.4,675740.3,NA,5.636465,89.26192858,1004.300583,170.5620316,4.353074245,41.6240651,2.702233427,0.49713912,Other Urban Areas,0.001120743,9.039749229
2018,1,N Lanarkshire Kirkshaws,Roadside,272522.8,663029.8,NA,6.878148,88.34105775,1004.447427,123.8712293,4.029436082,41.56413306,3.04971588,0.5104136,Other Urban Areas,0.005207156,32.05366888
2018,1,N Lanarkshire Motherwell,Roadside,275540.87,656789.09,NA,6.653657,88.66065078,1004.476097,163.0372453,3.646596034,42.3196426,3.032732993,0.34409528,Rural Areas,0.002873868,81.53773543
2018,1,N Lanarkshire Motherwell Adele St,Roadside,275642.3,656147.7,NA,6.653657,88.66065078,1004.476097,163.0372453,3.646596034,42.3196426,3.032732993,0.4194384,Large Urban Areas,0.002873868,7.076146906
2018,1,N Lanarkshire Motherwell Civic Centre,Rest,275813.6,656235.48,NA,6.653657,88.66065078,1004.476097,163.0372453,3.646596034,42.3196426,3.032732993,0.4194384,Rural Areas,0.002873868,34.31780023
2018,1,N Lanarkshire Shawhead Coatbridge,Roadside,273411,662997,NA,7.634703,88.22189659,1004.447597,126.8840666,3.893121721,41.49251897,3.142549733,0.45876452,Other Urban Areas,0.000756599,19.7483369
2018,1,North Ayrshire Irvine High St,Kerbside,232142,638892,8.846153846,5.717336,85.93595395,1004.312411,178.4340395,5.986139578,45.5862557,4.617775517,0.49560396,Other Urban Areas,0.002940718,142.8479924
2018,1,Paisley St James Street,Roadside,248174.75,664319.96,NA,6.175215,88.79621235,1004.34604,173.4338886,3.879939591,38.51568738,3.956130888,0.37433872,Rural Areas,0.002629783,7.873088614
2018,1,Perth Atholl Street,Roadside,311577.28,723931.02,9.203225806,5.660244,89.42004126,1003.839653,75.03732104,2.816184583,50.43283625,2.820497819,0.33445694,Rural Areas,0.00515988,7.541035454
2018,1,Perth Crieff,Roadside,286363,721614,8.334615385,5.398345,90.98949067,1003.914547,137.3905732,4.023137969,36.34648657,2.398252982,0.49767328,Rural Areas,0.003017603,8.087489738
2018,1,Perth High Street,Roadside,311680.93,723624.9,7.413333333,5.660244,89.42004126,1003.839653,75.03732104,2.816184583,50.43283625,2.820497819,0.32785052,Rural Areas,0.00515988,319.1852353
2018,1,Perth Muirton,Rest,310659.25,725658.62,NA,5.739288,89.33126535,1003.819248,69.51341229,2.550138752,50.06726635,2.759252575,0.34015104,Rural Areas,0.002949686,438.0899472
2018,1,Renfrew Johnston,Roadside,242983.8,663178.1,7.490322581,5.497486,89.88799594,1004.260282,196.1648121,3.515067763,43.02322186,3.517339766,0.48600696,Rural Areas,0.001736508,10.57148928
2018,1,South Ayrshire Ayr Harbour,Roadside,233617.25,622746.05,9.464516129,5.274866,85.29818283,1004.497222,148.9414803,6.379793244,46.53979758,4.727756234,0.53183192,Rural Areas,0.003364214,314.4604262
2018,1,South Ayrshire Ayr High St,Roadside,233720.43,622114.8,NA,5.274866,85.29818283,1004.497222,148.9414803,6.379793244,46.53979758,4.727756234,0.53183192,Rural Areas,0.003364214,20.8577063
2018,1,South Lanarkshire Blantyre,Roadside,268916,657605,NA,6.692745,88.61091015,1004.521745,152.4279603,3.391900111,42.03261534,3.255732422,0.53151532,Other Urban Areas,0.004475826,11.11249079
2018,1,South Lanarkshire Cambuslang,Kerbside,264319,660519,7.793548387,6.407087,88.35625661,1004.527998,157.9774827,3.324141073,40.86534631,3.635033488,0.54365468,Large Urban Areas,0.003225799,7.878133166
2018,1,South Lanarkshire East Kilbride,Roadside,264384.55,655669.44,5.977419355,6.468103,88.55575782,1004.546593,171.7482857,4.481677396,41.35970702,2.996656284,0.51024156,Rural Areas,0.003917776,4.914430819
2018,1,South Lanarkshire Hamilton,Roadside,272298,655289,6.916129032,6.656329,88.76781177,1004.502346,149.5763652,2.950124455,43.34302944,3.221770702,0.33132022,Other Urban Areas,0.002316495,6.74367849
2018,1,South Lanarkshire Lanark,Kerbside,288427.04,643700.54,7.383870968,5.557456,91.78617043,1004.589737,143.161336,6.197766786,41.63532768,2.292482675,0.63963804,Rural Areas,0.002373442,3.606069758
2018,1,South Lanarkshire Raith Interchange 2,Roadside,271063.1,658087,NA,7.610015,88.27864435,1004.492866,162.2699621,2.953950562,41.85893032,3.428857117,0.44936708,Rural Areas,0.000328651,35.00838955
2018,1,South Lanarkshire Rutherglen,Roadside,261113.75,661690.5,8.109677419,6.880072,88.01915604,1004.526553,156.2872899,3.511452817,39.95550276,3.768036441,0.32687372,Rural Areas,0.004209272,10.42225267
2018,1,South Lanarkshire Uddingston,Roadside,269657,660305.7,7.916129032,6.560866,88.43842408,1004.495902,143.9418646,3.298856784,41.39162187,3.363339153,0.58479176,Other Urban Areas,0.003061254,7.476428806
2018,1,Stirling Craig's Roundabout,Roadside,279955,693012,NA,5.645676,89.54991449,1004.037093,148.071249,4.087153177,44.48598015,3.605218929,0.39162568,Other Urban Areas,0.003722134,23.09566273
2018,1,West Dunbartonshire Clydebank,Roadside,249721.28,672046.49,6.476923077,5.932049,89.61037366,1004.239269,162.2741215,4.41748238,40.88886127,3.198604625,0.45957464,Rural Areas,0.003216273,29.32199251
2018,1,West Lothian Broxburn,Roadside,308314.04,672230.25,9.070967742,6.559371,87.05413774,1004.030114,92.43153937,4.542876278,61.65722122,3.290870627,0.55285284,Rural Areas,0.002260343,7.21704839
2018,1,West Lothian Linlithgow High Street 2,Roadside,300419.7,677120.9,7.316129032,6.04944,88.24117503,1004.02792,105.2899097,5.124101837,60.25514841,3.483653288,0.47225748,Other Urban Areas,0.0014377,6.003113457
2018,1,West Lothian Newton,Roadside,309258,677728.99,NA,6.267102,87.38584852,1003.984269,103.7929302,5.709136505,63.44022442,3.201018938,0.50455748,Rural Areas,6.04E-05,5.755533574
2018,2,Aberdeen Errol Place,Rest,394395.8,807391.98,6.008333333,6.05137,78.29679868,1014.620684,45.04408168,6.303886666,95.43584251,3.164342636,0.3353762,Large Urban Areas,0.006650424,76.62294631
2018,2,Aberdeen King Street,Roadside,394333,808770,7.332142857,5.907514,78.58223758,1014.615343,44.3322411,6.140308345,96.15535983,3.205487298,0.54509452,Large Urban Areas,0.003713146,9.599338545
2018,2,Aberdeen Market Street 2,Roadside,394551.62,805673.18,7.792857143,6.69893,78.5071143,1014.63013,42.71885624,6.291442222,95.9290819,3.17077089,0.22512874,Large Urban Areas,0.003500361,7.363513475
2018,2,Aberdeen Union Street Roadside,Roadside,393655.92,805967.6,7.060714286,6.32155,78.39933242,1014.630637,43.97558931,6.164673021,95.04830094,3.024594488,0.27143126,Large Urban Areas,0.007964762,13.61053035
2018,2,Aberdeen Wellington Road,Roadside,394410.99,804813.2,8.317857143,6.330465,78.73065489,1014.631656,43.57495409,6.72701357,95.8994035,3.02722115,0.40518524,Large Urban Areas,0.003916175,9.754705711
2018,2,Alloa A907,Roadside,288689,693068,6.921428571,6.221901,82.45899118,1015.528121,54.18947184,3.860143367,101.5877011,2.882511528,0.45075396,Other Urban Areas,0.003678619,2.820852372
2018,2,Auchencorth Moss,Rest,322165.87,656128.11,4.232142857,4.841719,82.59175553,1016.353686,49.21942567,4.387860867,105.5528789,1.385462345,0.517003,Rural Areas,1.30E-05,1330.025786
2018,2,Dundee Broughty Ferry Road,Industrial,341970.73,730976.51,NA,5.54052,79.82737643,1015.042158,30.29096598,3.804224181,104.7040315,3.240971324,0.3978646,Rural Areas,0.003593317,11.47388376
2018,2,Dundee Lochee Road,Kerbside,338859.24,730774.79,NA,5.789229,79.98645703,1015.045658,35.66228444,4.28252023,104.9794354,2.689710473,0.44644312,Rural Areas,0.00695846,3.659449659
2018,2,Dundee Mains Loan,Rest,340970.55,731892.31,5.603571429,5.931659,79.83456105,1015.039827,34.92890054,4.40374292,104.3484666,2.833021296,0.45494484,Rural Areas,0.006820063,215.8970495
2018,2,Dundee Meadowside,Roadside,340243.04,730658.37,NA,6.042241,79.83734793,1015.042832,32.35203244,3.809319789,105.0935446,3.167881529,0.34090156,Rural Areas,0.00539174,5.225675715
